CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_RBF[5.0];Combinatorial[0];CIMS PL;2;0;0;1022;1.000;1.000;1.000
SVM_Poly[3,2.0,0.5];Combinatorial[0];CIMS PL;2;0;0;1022;1.000;1.000;1.000
RandomForest;Combinatorial[0];CIMS PL;2;0;0;1022;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Combinatorial[0];CIMS PL;2;0;0;1022;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];CIMS PL;0;0;2;1022;NaN;0.000;NaN
REPTree;Combinatorial[0];CIMS PL;0;0;2;1022;NaN;0.000;NaN
LogisticModelTree;Combinatorial[0];CIMS PL;0;0;2;1022;NaN;0.000;NaN
MultilayerPerceptron[a];Combinatorial[0];CIMS PL;0;0;2;1022;NaN;0.000;NaN
J48;Combinatorial[0];CIMS PL;0;0;2;1022;NaN;0.000;NaN
NaiveBayesUpdateable;Combinatorial[0];CIMS PL;0;0;2;1022;NaN;0.000;NaN
HoeffdingTree;Combinatorial[0];CIMS PL;0;0;2;1022;NaN;0.000;NaN
StochasticGradientDescend;Combinatorial[0];CIMS PL;0;0;2;1022;NaN;0.000;NaN
SVM_RBF[5.0];Combinatorial[0];Phone;47;0;0;977;1.000;1.000;1.000
SVM_Poly[3,2.0,0.5];Combinatorial[0];Phone;47;0;0;977;1.000;1.000;1.000
RandomForest;Combinatorial[0];Phone;47;0;0;977;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Combinatorial[0];Phone;47;0;0;977;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];Phone;47;0;0;977;1.000;1.000;1.000
REPTree;Combinatorial[0];Phone;46;2;1;975;0.958;0.979;0.968
LogisticModelTree;Combinatorial[0];Phone;47;0;0;977;1.000;1.000;1.000
MultilayerPerceptron[a];Combinatorial[0];Phone;46;0;1;977;1.000;0.979;0.989
J48;Combinatorial[0];Phone;46;0;1;977;1.000;0.979;0.989
NaiveBayesUpdateable;Combinatorial[0];Phone;12;0;35;977;1.000;0.255;0.407
HoeffdingTree;Combinatorial[0];Phone;0;0;47;977;NaN;0.000;NaN
StochasticGradientDescend;Combinatorial[0];Phone;0;0;47;977;NaN;0.000;NaN
SVM_RBF[5.0];Combinatorial[0];rtrt;20;0;0;1004;1.000;1.000;1.000
SVM_Poly[3,2.0,0.5];Combinatorial[0];rtrt;20;0;0;1004;1.000;1.000;1.000
RandomForest;Combinatorial[0];rtrt;20;0;0;1004;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Combinatorial[0];rtrt;20;0;0;1004;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];rtrt;20;0;0;1004;1.000;1.000;1.000
