CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_Poly[3,2.0,0.5];Random[0.01];VMS;2198;430;682;2093842;0.836;0.763;0.798
SVM_Poly[3,2.0,0.5];Random[0.01];VMS;2081;330;799;2093942;0.863;0.723;0.787
RandomForest;Random[0.01];VMS;337;5;2543;2094267;0.985;0.117;0.209
RandomForest;Random[0.01];VMS;1165;16;1715;2094256;0.986;0.405;0.574
RandomCommittee;Random[0.01];VMS;1673;91;1207;2094181;0.948;0.581;0.720
RandomCommittee;Random[0.01];VMS;1846;132;1034;2094140;0.933;0.641;0.760
REPTree;Random[0.01];VMS;2048;0;832;2094272;1.000;0.711;0.831
REPTree;Random[0.01];VMS;2048;0;832;2094272;1.000;0.711;0.831
LogisticModelTree;Random[0.01];VMS;2255;138;625;2094134;0.942;0.783;0.855
LogisticModelTree;Random[0.01];VMS;2195;843;685;2093429;0.723;0.762;0.742
J48;Random[0.01];VMS;2048;0;832;2094272;1.000;0.711;0.831
J48;Random[0.01];VMS;2560;512;320;2093760;0.833;0.889;0.860
NaiveBayesUpdateable;Random[0.01];VMS;177;0;2703;2094272;1.000;0.061;0.116
NaiveBayesUpdateable;Random[0.01];VMS;135;4;2745;2094268;0.971;0.047;0.089
HoeffdingTree;Random[0.01];VMS;48;786384;2832;1307888;0.000;0.017;0.000
HoeffdingTree;Random[0.01];VMS;0;0;2880;2094272;NaN;0.000;NaN
StochasticGradientDescend;Random[0.01];VMS;0;0;2880;2094272;NaN;0.000;NaN
StochasticGradientDescend;Random[0.01];VMS;0;0;2880;2094272;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.01];Car Software System;8;29;560;2096555;0.216;0.014;0.026
SVM_Poly[3,2.0,0.5];Random[0.01];Car Software System;94;340;474;2096244;0.217;0.165;0.188
RandomForest;Random[0.01];Car Software System;12;2;556;2096582;0.857;0.021;0.041
RandomForest;Random[0.01];Car Software System;6;0;562;2096584;1.000;0.011;0.021
RandomCommittee;Random[0.01];Car Software System;8;39;560;2096545;0.170;0.014;0.026
RandomCommittee;Random[0.01];Car Software System;53;85;515;2096499;0.384;0.093;0.150
REPTree;Random[0.01];Car Software System;0;0;568;2096584;NaN;0.000;NaN
REPTree;Random[0.01];Car Software System;0;0;568;2096584;NaN;0.000;NaN
LogisticModelTree;Random[0.01];Car Software System;0;0;568;2096584;NaN;0.000;NaN
LogisticModelTree;Random[0.01];Car Software System;0;0;568;2096584;NaN;0.000;NaN
J48;Random[0.01];Car Software System;0;0;568;2096584;NaN;0.000;NaN
J48;Random[0.01];Car Software System;0;0;568;2096584;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.01];Car Software System;0;0;568;2096584;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.01];Car Software System;0;0;568;2096584;NaN;0.000;NaN
HoeffdingTree;Random[0.01];Car Software System;0;0;568;2096584;NaN;0.000;NaN
HoeffdingTree;Random[0.01];Car Software System;0;0;568;2096584;NaN;0.000;NaN
StochasticGradientDescend;Random[0.01];Car Software System;0;0;568;2096584;NaN;0.000;NaN
StochasticGradientDescend;Random[0.01];Car Software System;0;0;568;2096584;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.01];Diagrama de Experimento;62;177;67;2096846;0.259;0.481;0.337
SVM_Poly[3,2.0,0.5];Random[0.01];Diagrama de Experimento;0;0;129;2097023;NaN;0.000;NaN
RandomForest;Random[0.01];Diagrama de Experimento;0;0;129;2097023;NaN;0.000;NaN
RandomForest;Random[0.01];Diagrama de Experimento;0;0;129;2097023;NaN;0.000;NaN
RandomCommittee;Random[0.01];Diagrama de Experimento;44;5;85;2097018;0.898;0.341;0.494
RandomCommittee;Random[0.01];Diagrama de Experimento;2;8;127;2097015;0.200;0.016;0.029
REPTree;Random[0.01];Diagrama de Experimento;0;0;129;2097023;NaN;0.000;NaN
REPTree;Random[0.01];Diagrama de Experimento;0;0;129;2097023;NaN;0.000;NaN
LogisticModelTree;Random[0.01];Diagrama de Experimento;0;0;129;2097023;NaN;0.000;NaN
LogisticModelTree;Random[0.01];Diagrama de Experimento;0;0;129;2097023;NaN;0.000;NaN
J48;Random[0.01];Diagrama de Experimento;0;0;129;2097023;NaN;0.000;NaN
J48;Random[0.01];Diagrama de Experimento;0;0;129;2097023;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.01];Diagrama de Experimento;0;0;129;2097023;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.01];Diagrama de Experimento;0;0;129;2097023;NaN;0.000;NaN
HoeffdingTree;Random[0.01];Diagrama de Experimento;1;1048575;128;1048448;0.000;0.008;0.000
HoeffdingTree;Random[0.01];Diagrama de Experimento;1;1048575;128;1048448;0.000;0.008;0.000
StochasticGradientDescend;Random[0.01];Diagrama de Experimento;0;0;129;2097023;NaN;0.000;NaN
StochasticGradientDescend;Random[0.01];Diagrama de Experimento;0;0;129;2097023;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.01];Construtora;8;43;280;2096821;0.157;0.028;0.047
SVM_Poly[3,2.0,0.5];Random[0.01];Construtora;16;65;272;2096799;0.198;0.056;0.087
RandomForest;Random[0.01];Construtora;8;8;280;2096856;0.500;0.028;0.053
RandomForest;Random[0.01];Construtora;8;3;280;2096861;0.727;0.028;0.054
RandomCommittee;Random[0.01];Construtora;40;63;248;2096801;0.388;0.139;0.205
RandomCommittee;Random[0.01];Construtora;2;7;286;2096857;0.222;0.007;0.013
REPTree;Random[0.01];Construtora;0;0;288;2096864;NaN;0.000;NaN
REPTree;Random[0.01];Construtora;0;0;288;2096864;NaN;0.000;NaN
LogisticModelTree;Random[0.01];Construtora;0;0;288;2096864;NaN;0.000;NaN
LogisticModelTree;Random[0.01];Construtora;0;0;288;2096864;NaN;0.000;NaN
J48;Random[0.01];Construtora;0;0;288;2096864;NaN;0.000;NaN
J48;Random[0.01];Construtora;0;0;288;2096864;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.01];Construtora;0;0;288;2096864;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.01];Construtora;0;0;288;2096864;NaN;0.000;NaN
HoeffdingTree;Random[0.01];Construtora;96;1048480;192;1048384;0.000;0.333;0.000
HoeffdingTree;Random[0.01];Construtora;0;0;288;2096864;NaN;0.000;NaN
StochasticGradientDescend;Random[0.01];Construtora;0;0;288;2096864;NaN;0.000;NaN
StochasticGradientDescend;Random[0.01];Construtora;0;0;288;2096864;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.01];Requirements Proces Variability;4;31;100;2097017;0.114;0.038;0.058
SVM_Poly[3,2.0,0.5];Random[0.01];Requirements Proces Variability;0;0;104;2097048;NaN;0.000;NaN
RandomForest;Random[0.01];Requirements Proces Variability;1;0;103;2097048;1.000;0.010;0.019
RandomForest;Random[0.01];Requirements Proces Variability;1;0;103;2097048;1.000;0.010;0.019
RandomCommittee;Random[0.01];Requirements Proces Variability;0;0;104;2097048;NaN;0.000;NaN
RandomCommittee;Random[0.01];Requirements Proces Variability;8;23;96;2097025;0.258;0.077;0.119
REPTree;Random[0.01];Requirements Proces Variability;0;0;104;2097048;NaN;0.000;NaN
REPTree;Random[0.01];Requirements Proces Variability;0;0;104;2097048;NaN;0.000;NaN
LogisticModelTree;Random[0.01];Requirements Proces Variability;0;0;104;2097048;NaN;0.000;NaN
LogisticModelTree;Random[0.01];Requirements Proces Variability;0;0;104;2097048;NaN;0.000;NaN
J48;Random[0.01];Requirements Proces Variability;0;0;104;2097048;NaN;0.000;NaN
J48;Random[0.01];Requirements Proces Variability;0;0;104;2097048;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.01];Requirements Proces Variability;0;0;104;2097048;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.01];Requirements Proces Variability;0;0;104;2097048;NaN;0.000;NaN
HoeffdingTree;Random[0.01];Requirements Proces Variability;40;1048536;64;1048512;0.000;0.385;0.000
HoeffdingTree;Random[0.01];Requirements Proces Variability;40;1048536;64;1048512;0.000;0.385;0.000
StochasticGradientDescend;Random[0.01];Requirements Proces Variability;0;0;104;2097048;NaN;0.000;NaN
StochasticGradientDescend;Random[0.01];Requirements Proces Variability;0;0;104;2097048;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.01];Mobile Phone;51;187;601;4193465;0.214;0.078;0.115
SVM_Poly[3,2.0,0.5];Random[0.01];Mobile Phone;10;25;642;4193627;0.286;0.015;0.029
RandomForest;Random[0.01];Mobile Phone;7;0;645;4193652;1.000;0.011;0.021
RandomForest;Random[0.01];Mobile Phone;19;6;633;4193646;0.760;0.029;0.056
RandomCommittee;Random[0.01];Mobile Phone;116;311;536;4193341;0.272;0.178;0.215
RandomCommittee;Random[0.01];Mobile Phone;66;70;586;4193582;0.485;0.101;0.168
REPTree;Random[0.01];Mobile Phone;0;0;652;4193652;NaN;0.000;NaN
REPTree;Random[0.01];Mobile Phone;0;0;652;4193652;NaN;0.000;NaN
LogisticModelTree;Random[0.01];Mobile Phone;0;0;652;4193652;NaN;0.000;NaN
LogisticModelTree;Random[0.01];Mobile Phone;0;0;652;4193652;NaN;0.000;NaN
J48;Random[0.01];Mobile Phone;0;0;652;4193652;NaN;0.000;NaN
J48;Random[0.01];Mobile Phone;0;0;652;4193652;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.01];Mobile Phone;0;0;652;4193652;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.01];Mobile Phone;0;0;652;4193652;NaN;0.000;NaN
HoeffdingTree;Random[0.01];Mobile Phone;220;2096932;432;2096720;0.000;0.337;0.000
HoeffdingTree;Random[0.01];Mobile Phone;4;2097148;648;2096504;0.000;0.006;0.000
StochasticGradientDescend;Random[0.01];Mobile Phone;0;0;652;4193652;NaN;0.000;NaN
StochasticGradientDescend;Random[0.01];Mobile Phone;0;0;652;4193652;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.01];Small Graph Product Line;7671;1474;2217;4182942;0.839;0.776;0.806
SVM_Poly[3,2.0,0.5];Random[0.01];Small Graph Product Line;8962;1003;926;4183413;0.899;0.906;0.903
RandomForest;Random[0.01];Small Graph Product Line;460;24;9428;4184392;0.950;0.047;0.089
RandomForest;Random[0.01];Small Graph Product Line;254;9;9634;4184407;0.966;0.026;0.050
RandomCommittee;Random[0.01];Small Graph Product Line;2835;817;7053;4183599;0.776;0.287;0.419
RandomCommittee;Random[0.01];Small Graph Product Line;2365;1047;7523;4183369;0.693;0.239;0.356
REPTree;Random[0.01];Small Graph Product Line;512;512;9376;4183904;0.500;0.052;0.094
REPTree;Random[0.01];Small Graph Product Line;1536;512;8352;4183904;0.750;0.155;0.257
LogisticModelTree;Random[0.01];Small Graph Product Line;2432;2432;7456;4181984;0.500;0.246;0.330
LogisticModelTree;Random[0.01];Small Graph Product Line;1536;1536;8352;4182880;0.500;0.155;0.237
J48;Random[0.01];Small Graph Product Line;0;0;9888;4184416;NaN;0.000;NaN
J48;Random[0.01];Small Graph Product Line;0;0;9888;4184416;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.01];Small Graph Product Line;0;0;9888;4184416;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.01];Small Graph Product Line;0;0;9888;4184416;NaN;0.000;NaN
HoeffdingTree;Random[0.01];Small Graph Product Line;0;0;9888;4184416;NaN;0.000;NaN
HoeffdingTree;Random[0.01];Small Graph Product Line;2176;784256;7712;3400160;0.003;0.220;0.005
StochasticGradientDescend;Random[0.01];Small Graph Product Line;0;0;9888;4184416;NaN;0.000;NaN
StochasticGradientDescend;Random[0.01];Small Graph Product Line;0;0;9888;4184416;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.01];Scheduler;33;76;211;4193984;0.303;0.135;0.187
SVM_Poly[3,2.0,0.5];Random[0.01];Scheduler;43;102;201;4193958;0.297;0.176;0.221
RandomForest;Random[0.01];Scheduler;13;11;231;4194049;0.542;0.053;0.097
RandomForest;Random[0.01];Scheduler;2;0;242;4194060;1.000;0.008;0.016
RandomCommittee;Random[0.01];Scheduler;48;99;196;4193961;0.327;0.197;0.246
RandomCommittee;Random[0.01];Scheduler;49;11;195;4194049;0.817;0.201;0.322
REPTree;Random[0.01];Scheduler;0;0;244;4194060;NaN;0.000;NaN
REPTree;Random[0.01];Scheduler;0;0;244;4194060;NaN;0.000;NaN
LogisticModelTree;Random[0.01];Scheduler;0;0;244;4194060;NaN;0.000;NaN
LogisticModelTree;Random[0.01];Scheduler;8;8;236;4194052;0.500;0.033;0.062
J48;Random[0.01];Scheduler;0;0;244;4194060;NaN;0.000;NaN
J48;Random[0.01];Scheduler;0;0;244;4194060;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.01];Scheduler;0;0;244;4194060;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.01];Scheduler;0;0;244;4194060;NaN;0.000;NaN
HoeffdingTree;Random[0.01];Scheduler;116;2097036;128;2097024;0.000;0.475;0.000
HoeffdingTree;Random[0.01];Scheduler;0;0;244;4194060;NaN;0.000;NaN
StochasticGradientDescend;Random[0.01];Scheduler;0;0;244;4194060;NaN;0.000;NaN
StochasticGradientDescend;Random[0.01];Scheduler;0;0;244;4194060;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.01];dfffffffffff;1544;2572;2504;4187684;0.375;0.381;0.378
SVM_Poly[3,2.0,0.5];Random[0.01];dfffffffffff;1193;1634;2855;4188622;0.422;0.295;0.347
RandomForest;Random[0.01];dfffffffffff;56;12;3992;4190244;0.824;0.014;0.027
RandomForest;Random[0.01];dfffffffffff;187;21;3861;4190235;0.899;0.046;0.088
RandomCommittee;Random[0.01];dfffffffffff;447;311;3601;4189945;0.590;0.110;0.186
RandomCommittee;Random[0.01];dfffffffffff;654;810;3394;4189446;0.447;0.162;0.237
REPTree;Random[0.01];dfffffffffff;0;0;4048;4190256;NaN;0.000;NaN
REPTree;Random[0.01];dfffffffffff;0;0;4048;4190256;NaN;0.000;NaN
LogisticModelTree;Random[0.01];dfffffffffff;0;0;4048;4190256;NaN;0.000;NaN
LogisticModelTree;Random[0.01];dfffffffffff;0;0;4048;4190256;NaN;0.000;NaN
J48;Random[0.01];dfffffffffff;0;0;4048;4190256;NaN;0.000;NaN
J48;Random[0.01];dfffffffffff;0;0;4048;4190256;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.01];dfffffffffff;0;20;4048;4190236;0.000;0.000;NaN
NaiveBayesUpdateable;Random[0.01];dfffffffffff;0;31;4048;4190225;0.000;0.000;NaN
HoeffdingTree;Random[0.01];dfffffffffff;0;0;4048;4190256;NaN;0.000;NaN
HoeffdingTree;Random[0.01];dfffffffffff;432;261712;3616;3928544;0.002;0.107;0.003
StochasticGradientDescend;Random[0.01];dfffffffffff;0;0;4048;4190256;NaN;0.000;NaN
StochasticGradientDescend;Random[0.01];dfffffffffff;0;0;4048;4190256;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.01];Software-Product;2048;0;1;4192255;1.000;1.000;1.000
SVM_Poly[3,2.0,0.5];Random[0.01];Software-Product;2048;0;1;4192255;1.000;1.000;1.000
RandomForest;Random[0.01];Software-Product;1461;0;588;4192255;1.000;0.713;0.832
RandomForest;Random[0.01];Software-Product;1518;0;531;4192255;1.000;0.741;0.851
RandomCommittee;Random[0.01];Software-Product;1528;0;521;4192255;1.000;0.746;0.854
RandomCommittee;Random[0.01];Software-Product;1367;0;682;4192255;1.000;0.667;0.800
REPTree;Random[0.01];Software-Product;2048;0;1;4192255;1.000;1.000;1.000
REPTree;Random[0.01];Software-Product;2048;0;1;4192255;1.000;1.000;1.000
LogisticModelTree;Random[0.01];Software-Product;2048;0;1;4192255;1.000;1.000;1.000
LogisticModelTree;Random[0.01];Software-Product;2048;0;1;4192255;1.000;1.000;1.000
J48;Random[0.01];Software-Product;2048;0;1;4192255;1.000;1.000;1.000
J48;Random[0.01];Software-Product;2048;0;1;4192255;1.000;1.000;1.000
NaiveBayesUpdateable;Random[0.01];Software-Product;1300;0;749;4192255;1.000;0.634;0.776
NaiveBayesUpdateable;Random[0.01];Software-Product;80;0;1969;4192255;1.000;0.039;0.075
HoeffdingTree;Random[0.01];Software-Product;1;2097151;2048;2095104;0.000;0.000;0.000
HoeffdingTree;Random[0.01];Software-Product;1;2097151;2048;2095104;0.000;0.000;0.000
StochasticGradientDescend;Random[0.01];Software-Product;0;0;2049;4192255;NaN;0.000;NaN
StochasticGradientDescend;Random[0.01];Software-Product;0;0;2049;4192255;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.01];SoftwareClassification;1340;1250;2372;8383646;0.517;0.361;0.425
SVM_Poly[3,2.0,0.5];Random[0.01];SoftwareClassification;1623;1353;2089;8383543;0.545;0.437;0.485
RandomForest;Random[0.01];SoftwareClassification;54;3;3658;8384893;0.947;0.015;0.029
RandomForest;Random[0.01];SoftwareClassification;134;11;3578;8384885;0.924;0.036;0.069
RandomCommittee;Random[0.01];SoftwareClassification;436;219;3276;8384677;0.666;0.117;0.200
RandomCommittee;Random[0.01];SoftwareClassification;607;338;3105;8384558;0.642;0.164;0.261
REPTree;Random[0.01];SoftwareClassification;0;0;3712;8384896;NaN;0.000;NaN
REPTree;Random[0.01];SoftwareClassification;0;0;3712;8384896;NaN;0.000;NaN
LogisticModelTree;Random[0.01];SoftwareClassification;0;0;3712;8384896;NaN;0.000;NaN
LogisticModelTree;Random[0.01];SoftwareClassification;0;0;3712;8384896;NaN;0.000;NaN
J48;Random[0.01];SoftwareClassification;0;0;3712;8384896;NaN;0.000;NaN
J48;Random[0.01];SoftwareClassification;0;0;3712;8384896;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.01];SoftwareClassification;0;0;3712;8384896;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.01];SoftwareClassification;0;0;3712;8384896;NaN;0.000;NaN
HoeffdingTree;Random[0.01];SoftwareClassification;1728;3930432;1984;4454464;0.000;0.466;0.001
HoeffdingTree;Random[0.01];SoftwareClassification;288;3669728;3424;4715168;0.000;0.078;0.000
StochasticGradientDescend;Random[0.01];SoftwareClassification;0;0;3712;8384896;NaN;0.000;NaN
StochasticGradientDescend;Random[0.01];SoftwareClassification;0;0;3712;8384896;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.01];ISA11/12_pgr;321;971;847;8386469;0.248;0.275;0.261
SVM_Poly[3,2.0,0.5];Random[0.01];ISA11/12_pgr;186;625;982;8386815;0.229;0.159;0.188
