CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_Poly[3,2.0,0.5];Combinatorial[0];Aircraft PL;2528;0;0;63008;1.000;1.000;1.000
RandomForest;Combinatorial[0];Aircraft PL;2528;0;0;63008;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];Aircraft PL;2528;840;0;62168;0.751;1.000;0.858
REPTree;Combinatorial[0];Aircraft PL;2512;588;16;62420;0.810;0.994;0.893
LogisticModelTree;Combinatorial[0];Aircraft PL;840;8;1688;63000;0.991;0.332;0.498
MultilayerPerceptron;Combinatorial[0];Aircraft PL;2520;0;8;63008;1.000;0.997;0.998
J48;Combinatorial[0];Aircraft PL;840;0;1688;63008;1.000;0.332;0.499
SVM_Poly[3,2.0,0.5];Combinatorial[0];Car PL;352;0;0;65184;1.000;1.000;1.000
RandomForest;Combinatorial[0];Car PL;352;0;0;65184;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];Car PL;352;40;0;65144;0.898;1.000;0.946
REPTree;Combinatorial[0];Car PL;352;80;0;65104;0.815;1.000;0.898
LogisticModelTree;Combinatorial[0];Car PL;264;88;88;65096;0.750;0.750;0.750
MultilayerPerceptron;Combinatorial[0];Car PL;352;0;0;65184;1.000;1.000;1.000
J48;Combinatorial[0];Car PL;352;176;0;65008;0.667;1.000;0.800
SVM_Poly[3,2.0,0.5];Combinatorial[0];GoPhone Inc;3151;0;0;62385;1.000;1.000;1.000
RandomForest;Combinatorial[0];GoPhone Inc;3151;0;0;62385;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];GoPhone Inc;3151;0;0;62385;1.000;1.000;1.000
REPTree;Combinatorial[0];GoPhone Inc;3148;0;3;62385;1.000;0.999;1.000
LogisticModelTree;Combinatorial[0];GoPhone Inc;3151;0;0;62385;1.000;1.000;1.000
MultilayerPerceptron;Combinatorial[0];GoPhone Inc;3150;0;1;62385;1.000;1.000;1.000
J48;Combinatorial[0];GoPhone Inc;3150;0;1;62385;1.000;1.000;1.000
