CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.900;0.708;0.781;0.008;60;1.000;0.786;0.868;0.009;54
SVM_Poly[3,2.0,0.5];0.850;0.849;0.848;0.008;60;0.944;0.943;0.942;0.009;54
PART;0.658;0.584;0.600;0.008;60;0.940;0.834;0.857;0.011;42
REPTree;0.288;0.225;0.250;0.008;60;0.961;0.749;0.832;0.022;18
RandomForest;0.782;0.620;0.680;0.008;60;0.977;0.775;0.850;0.010;48
RandomCommittee;0.921;0.869;0.882;0.008;60;0.921;0.869;0.882;0.008;60
JRip;0.416;0.347;0.365;0.008;60;0.833;0.694;0.729;0.015;30
J48;0.100;0.100;0.100;0.008;60;0.996;0.997;0.996;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.7000000000000001];0.614;0.538;0.563;0.008;480;0.945;0.827;0.866;0.011;312

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.681;0.547;0.592;0.002;48;0.907;0.729;0.790;0.002;36
SmartHome_vConejero_r1;0.573;0.500;0.507;0.001;48;0.917;0.800;0.811;0.001;30
Test;0.422;0.339;0.359;0.003;48;0.844;0.679;0.718;0.003;24
CIMS PL;0.125;0.125;0.125;0.001;48;1.000;1.000;1.000;0.001;6
mon model;0.684;0.557;0.605;0.006;48;0.911;0.743;0.807;0.006;36
CFDP Library;0.998;0.985;0.991;0.039;48;0.998;0.985;0.991;0.039;48
Text Editor;0.586;0.432;0.488;0.003;48;0.938;0.691;0.781;0.003;30
Phone sple;0.831;0.755;0.786;0.026;48;0.950;0.862;0.898;0.026;42
FM1;0.375;0.375;0.375;0.000;48;1.000;1.000;1.000;0.000;18
KIModel;0.870;0.760;0.803;0.001;48;0.994;0.869;0.917;0.001;42
