CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.341;0.277;0.301;0.008;60;0.852;0.693;0.752;0.017;24
SVM_RBF[5.0];1.000;0.819;0.891;0.008;60;1.000;0.819;0.891;0.008;60
KStar;0.300;0.152;0.195;0.008;60;1.000;0.508;0.651;0.024;18
SVM_Puk[1.0, 0.1];0.900;0.722;0.794;0.008;60;1.000;0.802;0.882;0.009;54
MultilayerPerceptron[a];0.694;0.598;0.637;0.008;60;0.991;0.854;0.909;0.012;42


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.7000000000000001];0.647;0.514;0.563;0.008;300;0.980;0.778;0.854;0.012;198

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.600;0.463;0.520;0.002;30;1.000;0.771;0.866;0.002;18
SmartHome_vConejero_r1;0.400;0.400;0.400;0.001;30;1.000;1.000;1.000;0.001;12
Test;0.600;0.457;0.518;0.003;30;1.000;0.762;0.863;0.003;18
CIMS PL;0.400;0.400;0.400;0.001;30;1.000;1.000;1.000;0.001;12
mon model;0.800;0.583;0.643;0.006;30;1.000;0.729;0.804;0.006;24
CFDP Library;1.000;0.807;0.885;0.039;30;1.000;0.807;0.885;0.039;30
Text Editor;0.739;0.509;0.588;0.003;30;0.924;0.636;0.735;0.003;24
Phone sple;0.986;0.667;0.791;0.026;30;0.986;0.667;0.791;0.026;30
FM1;0.200;0.200;0.200;0.000;30;1.000;1.000;1.000;0.000;6
KIModel;0.744;0.650;0.689;0.001;30;0.931;0.813;0.861;0.001;24
