CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;1.000;0.899;0.943;0.007;36;1.000;0.899;0.943;0.007;36
SVM_Poly[3,2.0,0.5];0.997;0.973;0.984;0.007;36;0.997;0.973;0.984;0.007;36
PART;0.797;0.601;0.661;0.007;36;0.957;0.721;0.793;0.008;30
REPTree;0.454;0.164;0.237;0.007;36;0.907;0.328;0.474;0.004;18
RandomForest;1.000;0.873;0.928;0.007;36;1.000;0.873;0.928;0.007;36
RandomCommittee;0.981;0.928;0.952;0.007;36;0.981;0.928;0.952;0.007;36
JRip;0.497;0.248;0.310;0.007;36;0.993;0.497;0.619;0.012;18
J48;0.164;0.154;0.159;0.007;36;0.982;0.926;0.953;0.026;6


VALIDITY RATIO;(F)
min;0.000977
avg;0.006714
max;0.026367

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.8];0.736;0.605;0.647;0.007;288;0.982;0.807;0.862;0.008;216

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SmartHome_vConejero_r1;0.625;0.625;0.625;0.001;48;1.000;1.000;1.000;0.001;30
Test;0.732;0.518;0.575;0.003;48;0.976;0.690;0.766;0.003;36
CIMS PL;0.500;0.500;0.500;0.001;48;1.000;1.000;1.000;0.001;24
mon model;0.859;0.635;0.692;0.006;48;0.982;0.726;0.791;0.006;42
Text Editor;0.835;0.625;0.702;0.003;48;0.954;0.714;0.803;0.003;42
Phone sple;0.866;0.727;0.785;0.026;48;0.990;0.831;0.898;0.026;42
