CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;1.000;0.925;0.960;0.007;84;1.000;0.925;0.960;0.007;84
SVM_Poly[3,2.0,0.5];1.000;0.987;0.993;0.007;84;1.000;0.987;0.993;0.007;84
PART;0.570;0.556;0.541;0.007;84;0.886;0.866;0.841;0.009;54
REPTree;0.417;0.307;0.329;0.007;84;0.834;0.614;0.658;0.012;42
RandomForest;0.997;0.968;0.982;0.007;84;0.997;0.968;0.982;0.007;84
RandomCommittee;0.986;0.901;0.935;0.007;84;0.986;0.901;0.935;0.007;84
JRip;0.647;0.546;0.566;0.007;84;0.824;0.695;0.720;0.008;66
J48;0.268;0.256;0.262;0.007;84;0.940;0.897;0.915;0.019;24


VALIDITY RATIO;(F)
min;0.000122
avg;0.006818
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.9];0.736;0.681;0.696;0.007;672;0.947;0.877;0.896;0.008;522

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.598;0.578;0.587;0.002;48;0.956;0.925;0.939;0.002;30
CIMS PL;0.500;0.500;0.500;0.001;48;1.000;1.000;1.000;0.001;24
Phone sple;0.927;0.898;0.905;0.026;48;0.927;0.898;0.905;0.026;48
FM1;0.500;0.500;0.500;0.000;48;1.000;1.000;1.000;0.000;24
SmartHome_vConejero_r1;0.563;0.563;0.542;0.001;48;0.900;0.900;0.867;0.001;30
CTOS MODEL;0.792;0.764;0.774;0.001;48;0.905;0.873;0.885;0.001;42
Test;0.563;0.518;0.536;0.003;48;0.900;0.829;0.858;0.003;30
Linha de produtos - SimulES e PnP;0.946;0.837;0.879;0.009;48;0.946;0.837;0.879;0.009;48
Carro Model;0.753;0.563;0.613;0.002;48;0.860;0.643;0.701;0.002;42
mon model;0.750;0.495;0.546;0.006;48;1.000;0.660;0.728;0.006;36
CFDP Library;1.000;0.991;0.995;0.039;48;1.000;0.991;0.995;0.039;48
Text Editor;0.661;0.625;0.641;0.003;48;0.882;0.833;0.854;0.003;36
KIModel;0.750;0.719;0.734;0.001;48;1.000;0.958;0.978;0.001;36
Mobile Phone, until relase 5;1.000;0.984;0.992;0.001;48;1.000;0.984;0.992;0.001;48
