CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.176;0.043;0.066;0.007;36;0.528;0.128;0.199;0.015;12
SVM_RBF[5.0];0.833;0.312;0.385;0.007;36;1.000;0.374;0.462;0.008;30
KStar;0.238;0.089;0.129;0.007;36;0.476;0.178;0.257;0.004;18
SVM_Puk[1.0, 0.1];0.667;0.087;0.152;0.007;36;1.000;0.130;0.228;0.010;24
MultilayerPerceptron[a];0.204;0.145;0.166;0.007;36;0.408;0.289;0.333;0.012;18


VALIDITY RATIO;(F)
min;0.000977
avg;0.006714
max;0.026367

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.424;0.135;0.180;0.007;180;0.748;0.238;0.317;0.009;102

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SmartHome_vConejero_r1;0.200;0.100;0.133;0.001;30;1.000;0.500;0.667;0.001;6
Test;0.467;0.086;0.140;0.003;30;0.778;0.143;0.233;0.003;18
CIMS PL;0.200;0.200;0.200;0.001;30;1.000;1.000;1.000;0.001;6
mon model;0.571;0.100;0.149;0.006;30;0.713;0.125;0.186;0.006;24
Text Editor;0.458;0.145;0.207;0.003;30;0.572;0.182;0.259;0.003;24
Phone sple;0.647;0.178;0.249;0.026;30;0.809;0.222;0.311;0.026;24
