CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;1.000;0.871;0.931;0.004;12;1.000;0.871;0.931;0.004;12
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.004;12;1.000;1.000;1.000;0.004;12
PART;0.472;0.364;0.409;0.004;12;0.944;0.727;0.818;0.003;6
REPTree;0.500;0.083;0.143;0.004;12;1.000;0.167;0.286;0.006;6
RandomForest;1.000;0.938;0.967;0.004;12;1.000;0.938;0.967;0.004;12
RandomCommittee;1.000;0.913;0.954;0.004;12;1.000;0.913;0.954;0.004;12
JRip;0.896;0.311;0.430;0.004;12;0.896;0.311;0.430;0.004;12
J48;0.000;0.000;0.000;0.004;12;0.000;0.000;0.000;0.000;0


VALIDITY RATIO;(F)
min;0.002686
avg;0.004272
max;0.005859

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.9];0.734;0.560;0.604;0.004;96;0.978;0.747;0.806;0.004;72

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
mon model;0.750;0.495;0.546;0.006;48;1.000;0.660;0.728;0.006;36
Text Editor;0.717;0.625;0.662;0.003;48;0.956;0.833;0.883;0.003;36
