CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.471;0.222;0.301;0.014;12;0.941;0.444;0.603;0.026;6
SVM_Poly[3,2.0,0.5];0.472;0.148;0.225;0.014;12;0.944;0.296;0.449;0.026;6
PART;0.500;0.185;0.270;0.014;12;1.000;0.370;0.541;0.026;6
REPTree;0.000;0.000;0.000;0.014;12;0.000;0.000;0.000;0.000;0
RandomForest;1.000;0.667;0.750;0.014;12;1.000;0.667;0.750;0.014;12
RandomCommittee;0.500;0.148;0.229;0.014;12;1.000;0.296;0.457;0.026;6
JRip;0.472;0.185;0.266;0.014;12;0.944;0.370;0.531;0.026;6
J48;0.000;0.000;0.000;0.014;12;0.000;0.000;0.000;0.000;0


VALIDITY RATIO;(F)
min;0.000977
avg;0.013672
max;0.026367

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.427;0.194;0.255;0.014;96;0.976;0.444;0.583;0.023;42

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
CIMS PL;0.125;0.125;0.125;0.001;48;1.000;1.000;1.000;0.001;6
Phone sple;0.729;0.264;0.385;0.026;48;0.972;0.352;0.514;0.026;36
