CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.331;0.154;0.192;0.007;36;0.992;0.461;0.576;0.015;12
SVM_RBF[5.0];0.667;0.195;0.299;0.007;36;1.000;0.293;0.448;0.010;24
KStar;0.667;0.228;0.322;0.007;36;1.000;0.342;0.483;0.010;24
SVM_Puk[1.0, 0.1];0.833;0.383;0.484;0.007;36;1.000;0.459;0.581;0.008;30
MultilayerPerceptron[a];0.709;0.532;0.577;0.007;36;0.851;0.638;0.692;0.008;30


VALIDITY RATIO;(F)
min;0.000977
avg;0.006714
max;0.026367

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.641;0.298;0.375;0.007;180;0.962;0.447;0.562;0.009;120

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SmartHome_vConejero_r1;0.200;0.200;0.200;0.001;30;1.000;1.000;1.000;0.001;6
Test;0.769;0.314;0.433;0.003;30;0.961;0.393;0.542;0.003;24
CIMS PL;0.144;0.200;0.161;0.001;30;0.722;1.000;0.806;0.001;6
mon model;0.795;0.383;0.498;0.006;30;0.994;0.479;0.623;0.006;24
Text Editor;0.947;0.218;0.342;0.003;30;0.947;0.218;0.342;0.003;30
Phone sple;0.993;0.474;0.613;0.026;30;0.993;0.474;0.613;0.026;30
