CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.000;0.000;0.000;0.014;12;0.000;0.000;0.000;0.000;0
SVM_RBF[5.0];1.000;0.722;0.808;0.014;12;1.000;0.722;0.808;0.014;12
KStar;1.000;0.759;0.841;0.014;12;1.000;0.759;0.841;0.014;12
SVM_Puk[1.0, 0.1];1.000;0.759;0.841;0.014;12;1.000;0.759;0.841;0.014;12
MultilayerPerceptron[a];1.000;0.926;0.960;0.014;12;1.000;0.926;0.960;0.014;12


VALIDITY RATIO;(F)
min;0.000977
avg;0.013672
max;0.026367

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.4];0.800;0.633;0.690;0.014;60;1.000;0.792;0.863;0.014;48

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
CIMS PL;0.800;0.800;0.800;0.001;30;1.000;1.000;1.000;0.001;24
Phone sple;0.800;0.467;0.580;0.026;30;1.000;0.583;0.725;0.026;24
