CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.227;0.197;0.195;0.008;60;0.756;0.656;0.649;0.015;18
SVM_RBF[5.0];0.900;0.410;0.543;0.008;60;1.000;0.456;0.604;0.009;54
KStar;0.900;0.429;0.548;0.008;60;1.000;0.476;0.608;0.009;54
SVM_Puk[1.0, 0.1];0.800;0.405;0.523;0.008;60;1.000;0.506;0.653;0.010;48
MultilayerPerceptron[a];0.782;0.651;0.696;0.008;60;0.868;0.724;0.773;0.009;54


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.4];0.722;0.418;0.501;0.008;300;0.950;0.550;0.659;0.010;228

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.800;0.388;0.510;0.002;30;1.000;0.484;0.638;0.002;24
SmartHome_vConejero_r1;0.600;0.300;0.400;0.001;30;1.000;0.500;0.667;0.001;18
Test;0.758;0.371;0.446;0.003;30;0.758;0.371;0.446;0.003;30
CIMS PL;0.800;0.800;0.800;0.001;30;1.000;1.000;1.000;0.001;24
mon model;0.776;0.317;0.446;0.006;30;0.970;0.396;0.557;0.006;24
CFDP Library;0.984;0.655;0.759;0.039;30;0.984;0.655;0.759;0.039;30
Text Editor;0.767;0.436;0.538;0.003;30;0.958;0.545;0.672;0.003;24
Phone sple;0.782;0.467;0.572;0.026;30;0.977;0.583;0.715;0.026;24
FM1;0.000;0.000;0.000;0.000;30;0.000;0.000;0.000;0.000;0
KIModel;0.950;0.450;0.537;0.001;30;0.950;0.450;0.537;0.001;30
