CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.900;0.708;0.781;0.008;60;1.000;0.786;0.868;0.009;54
SVM_Poly[3,2.0,0.5];0.896;0.849;0.870;0.008;60;0.996;0.943;0.966;0.009;54
PART;0.700;0.584;0.628;0.008;60;1.000;0.834;0.897;0.011;42
REPTree;0.300;0.225;0.254;0.008;60;1.000;0.749;0.846;0.022;18
RandomForest;0.799;0.620;0.685;0.008;60;0.999;0.775;0.856;0.010;48
RandomCommittee;0.988;0.869;0.915;0.008;60;0.988;0.869;0.915;0.008;60
JRip;0.498;0.347;0.383;0.008;60;0.996;0.694;0.766;0.015;30
J48;0.100;0.100;0.100;0.008;60;0.999;0.997;0.998;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.7000000000000001];0.648;0.538;0.577;0.008;480;0.996;0.827;0.888;0.011;312

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.742;0.547;0.607;0.002;48;0.989;0.729;0.809;0.002;36
SmartHome_vConejero_r1;0.625;0.500;0.542;0.001;48;1.000;0.800;0.867;0.001;30
Test;0.500;0.339;0.395;0.003;48;1.000;0.679;0.790;0.003;24
CIMS PL;0.125;0.125;0.125;0.001;48;1.000;1.000;1.000;0.001;6
mon model;0.745;0.557;0.621;0.006;48;0.993;0.743;0.828;0.006;36
CFDP Library;1.000;0.985;0.992;0.039;48;1.000;0.985;0.992;0.039;48
Text Editor;0.618;0.432;0.503;0.003;48;0.989;0.691;0.804;0.003;30
Phone sple;0.871;0.755;0.804;0.026;48;0.996;0.862;0.919;0.026;42
FM1;0.375;0.375;0.375;0.000;48;1.000;1.000;1.000;0.000;18
KIModel;0.875;0.760;0.806;0.001;48;1.000;0.869;0.921;0.001;42
