CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.250;0.241;0.245;0.008;24;1.000;0.963;0.981;0.026;6
SVM_RBF[5.0];1.000;0.918;0.955;0.008;24;1.000;0.918;0.955;0.008;24
KStar;0.250;0.157;0.193;0.008;24;1.000;0.630;0.773;0.026;6
SVM_Puk[1.0, 0.1];1.000;0.944;0.969;0.008;24;1.000;0.944;0.969;0.008;24
MultilayerPerceptron[a];0.500;0.362;0.417;0.008;24;1.000;0.725;0.834;0.015;12


VALIDITY RATIO;(F)
min;0.000977
avg;0.007935
max;0.026367

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.8];0.600;0.525;0.556;0.008;120;1.000;0.874;0.926;0.012;72

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SmartHome_vConejero_r1;0.400;0.400;0.400;0.001;30;1.000;1.000;1.000;0.001;12
Test;0.600;0.543;0.569;0.003;30;1.000;0.905;0.949;0.003;18
CIMS PL;0.400;0.400;0.400;0.001;30;1.000;1.000;1.000;0.001;12
Phone sple;1.000;0.756;0.854;0.026;30;1.000;0.756;0.854;0.026;30
