CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.000;0.000;0.000;0.002;12;0.000;0.000;0.000;0.000;0
SVM_RBF[5.0];0.500;0.143;0.222;0.002;12;1.000;0.286;0.444;0.003;6
KStar;0.500;0.214;0.300;0.002;12;1.000;0.429;0.600;0.003;6
SVM_Puk[1.0, 0.1];1.000;0.643;0.722;0.002;12;1.000;0.643;0.722;0.002;12
MultilayerPerceptron[a];0.422;0.286;0.339;0.002;12;0.844;0.571;0.678;0.003;6


VALIDITY RATIO;(F)
min;0.000977
avg;0.002197
max;0.003418

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.484;0.257;0.317;0.002;60;0.969;0.514;0.633;0.003;30

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SmartHome_vConejero_r1;0.200;0.200;0.200;0.001;30;1.000;1.000;1.000;0.001;6
Test;0.769;0.314;0.433;0.003;30;0.961;0.393;0.542;0.003;24
