CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.313;0.286;0.284;0.002;12;0.625;0.571;0.567;0.003;6
SVM_RBF[5.0];1.000;0.393;0.556;0.002;12;1.000;0.393;0.556;0.002;12
KStar;1.000;0.393;0.556;0.002;12;1.000;0.393;0.556;0.002;12
SVM_Puk[1.0, 0.1];0.500;0.214;0.300;0.002;12;1.000;0.429;0.600;0.003;6
MultilayerPerceptron[a];0.833;0.393;0.529;0.002;12;0.833;0.393;0.529;0.002;12


VALIDITY RATIO;(F)
min;0.000977
avg;0.002197
max;0.003418

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.4];0.729;0.336;0.445;0.002;60;0.911;0.420;0.556;0.003;48

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SmartHome_vConejero_r1;0.600;0.300;0.400;0.001;30;1.000;0.500;0.667;0.001;18
Test;0.858;0.371;0.489;0.003;30;0.858;0.371;0.489;0.003;30
