CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.900;0.708;0.781;0.008;60;1.000;0.786;0.868;0.009;54
SVM_Poly[3,2.0,0.5];0.865;0.849;0.856;0.008;60;0.961;0.943;0.951;0.009;54
PART;0.658;0.584;0.600;0.008;60;0.940;0.834;0.857;0.011;42
REPTree;0.283;0.225;0.248;0.008;60;0.943;0.749;0.826;0.022;18
RandomForest;0.793;0.620;0.684;0.008;60;0.992;0.775;0.855;0.010;48
RandomCommittee;0.979;0.869;0.909;0.008;60;0.979;0.869;0.909;0.008;60
JRip;0.454;0.347;0.375;0.008;60;0.909;0.694;0.750;0.015;30
J48;0.100;0.100;0.100;0.008;60;0.998;0.997;0.997;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.7000000000000001];0.629;0.538;0.569;0.008;480;0.968;0.827;0.875;0.011;312

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.714;0.547;0.604;0.002;48;0.952;0.729;0.805;0.002;36
SmartHome_vConejero_r1;0.573;0.500;0.507;0.001;48;0.917;0.800;0.811;0.001;30
Test;0.456;0.339;0.376;0.003;48;0.913;0.679;0.752;0.003;24
CIMS PL;0.125;0.125;0.125;0.001;48;1.000;1.000;1.000;0.001;6
mon model;0.724;0.557;0.617;0.006;48;0.966;0.743;0.822;0.006;36
CFDP Library;0.999;0.985;0.992;0.039;48;0.999;0.985;0.992;0.039;48
Text Editor;0.609;0.432;0.498;0.003;48;0.975;0.691;0.797;0.003;30
Phone sple;0.840;0.755;0.792;0.026;48;0.960;0.862;0.905;0.026;42
FM1;0.375;0.375;0.375;0.000;48;1.000;1.000;1.000;0.000;18
KIModel;0.875;0.760;0.806;0.001;48;1.000;0.869;0.921;0.001;42
