CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.657;0.534;0.564;0.022;200;0.698;0.568;0.600;0.023;188
PART;0.588;0.579;0.570;0.022;200;0.726;0.715;0.703;0.026;162
NaiveBayesUpdateable;0.389;0.115;0.162;0.022;200;0.820;0.242;0.341;0.037;95
JRip;0.496;0.516;0.491;0.022;200;0.709;0.737;0.701;0.028;140


VALIDITY RATIO;(F)
min;0.000122
avg;0.021625
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.30000000000000004];0.533;0.436;0.447;0.022;800;0.728;0.596;0.611;0.027;585

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;0.959;0.773;0.815;0.016;20;0.959;0.773;0.815;0.016;20
CCCMS;0.946;0.872;0.898;0.059;20;0.946;0.872;0.898;0.059;20
WB2;0.684;0.591;0.600;0.049;20;0.684;0.591;0.600;0.049;20
VOD feature model;0.901;0.703;0.744;0.016;20;0.948;0.740;0.783;0.016;19
Phone sple;0.551;0.369;0.406;0.026;20;0.688;0.461;0.507;0.026;16
FM1;0.017;0.050;0.025;0.000;20;0.333;1.000;0.500;0.000;1
Dummy Car;0.124;0.133;0.124;0.002;20;0.353;0.381;0.354;0.002;7
Asghar;0.483;0.444;0.436;0.016;20;0.604;0.555;0.544;0.016;16
Adams Car;0.357;0.255;0.282;0.007;20;0.549;0.393;0.434;0.007;13
UPL;0.543;0.461;0.483;0.009;20;0.724;0.615;0.645;0.009;15
SmartHome_vConejero_r1;0.079;0.175;0.107;0.001;20;0.396;0.875;0.533;0.001;4
Test;0.215;0.129;0.116;0.003;20;0.613;0.367;0.332;0.003;7
Phone;0.764;0.620;0.617;0.045;20;0.764;0.620;0.617;0.045;20
mon model;0.301;0.244;0.252;0.006;20;0.463;0.375;0.388;0.006;13
Veículo;0.426;0.386;0.393;0.010;20;0.501;0.454;0.462;0.010;17
CFDP Library;0.945;0.745;0.794;0.058;40;0.945;0.745;0.794;0.058;40
ordem;0.655;0.455;0.493;0.027;20;0.728;0.506;0.548;0.027;18
Text Editor;0.208;0.173;0.175;0.003;20;0.463;0.384;0.390;0.003;9
IntelligentTutoringSystem;0.842;0.614;0.637;0.021;20;0.842;0.614;0.637;0.021;20
KIModel;0.384;0.304;0.293;0.001;20;0.640;0.507;0.488;0.001;12
ETRobocon;0.940;0.865;0.888;0.059;20;0.940;0.865;0.888;0.059;20
Parking lot Manager;0.273;0.206;0.216;0.002;20;0.455;0.344;0.360;0.002;12
test_fm;0.370;0.406;0.353;0.002;20;0.673;0.739;0.641;0.002;11
AvionFEatures;0.296;0.400;0.323;0.012;20;0.455;0.615;0.497;0.012;13
CIMS PL;0.000;0.000;0.000;0.001;20;0.000;0.000;0.000;0.000;0
G10-music player;0.962;0.694;0.735;0.008;20;0.962;0.694;0.735;0.008;20
Tata Cars;0.389;0.273;0.291;0.003;20;0.519;0.364;0.388;0.003;15
VODPlayer;0.610;0.521;0.533;0.047;20;0.642;0.548;0.561;0.047;19
desordem;0.648;0.421;0.468;0.027;20;0.763;0.496;0.550;0.027;17
E-portal;0.529;0.431;0.422;0.008;20;0.706;0.575;0.563;0.008;15
carpl;0.138;0.150;0.133;0.002;20;0.550;0.600;0.533;0.002;5
RE;0.948;0.735;0.781;0.012;20;0.948;0.735;0.781;0.012;20
Ökonomische Merkmale;0.749;0.596;0.622;0.023;20;0.749;0.596;0.622;0.023;20
MyFM;0.197;0.150;0.157;0.019;20;0.437;0.333;0.349;0.019;9
Aircraft PL;0.613;0.617;0.602;0.038;20;0.645;0.649;0.634;0.038;19
Eshop-ufrj;0.671;0.405;0.459;0.012;20;0.789;0.477;0.540;0.012;17
MyFeatureModel;0.507;0.370;0.392;0.017;20;0.597;0.435;0.461;0.017;17
Mobile Game;0.901;0.806;0.834;0.132;20;0.901;0.806;0.834;0.132;20
SAL;0.234;0.150;0.170;0.012;20;0.520;0.333;0.377;0.012;9
