CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_RBF[5.0];Random[0.4];SAL;3;0;9;1012;1.000;0.250;0.400
SVM_RBF[5.0];Random[0.4];SAL;3;0;9;1012;1.000;0.250;0.400
SVM_RBF[5.0];Random[0.4];SAL;5;0;7;1012;1.000;0.417;0.588
SVM_RBF[5.0];Random[0.4];SAL;2;0;10;1012;1.000;0.167;0.286
SVM_RBF[5.0];Random[0.4];SAL;2;0;10;1012;1.000;0.167;0.286
Logistic;Random[0.4];SAL;0;3;12;1009;0.000;0.000;NaN
Logistic;Random[0.4];SAL;5;6;7;1006;0.455;0.417;0.435
Logistic;Random[0.4];SAL;2;6;10;1006;0.250;0.167;0.200
Logistic;Random[0.4];SAL;3;5;9;1007;0.375;0.250;0.300
Logistic;Random[0.4];SAL;4;10;8;1002;0.286;0.333;0.308
SVM_Puk[1.0, 0.1];Random[0.4];SAL;4;0;8;1012;1.000;0.333;0.500
SVM_Puk[1.0, 0.1];Random[0.4];SAL;4;0;8;1012;1.000;0.333;0.500
SVM_Puk[1.0, 0.1];Random[0.4];SAL;7;0;5;1012;1.000;0.583;0.737
SVM_Puk[1.0, 0.1];Random[0.4];SAL;3;0;9;1012;1.000;0.250;0.400
SVM_Puk[1.0, 0.1];Random[0.4];SAL;5;0;7;1012;1.000;0.417;0.588
SVM_RBF[5.0];Random[0.4];Mobile Game;56;0;79;889;1.000;0.415;0.586
SVM_RBF[5.0];Random[0.4];Mobile Game;47;0;88;889;1.000;0.348;0.516
SVM_RBF[5.0];Random[0.4];Mobile Game;59;0;76;889;1.000;0.437;0.608
SVM_RBF[5.0];Random[0.4];Mobile Game;55;0;80;889;1.000;0.407;0.579
SVM_RBF[5.0];Random[0.4];Mobile Game;63;0;72;889;1.000;0.467;0.636
Logistic;Random[0.4];Mobile Game;102;21;33;868;0.829;0.756;0.791
Logistic;Random[0.4];Mobile Game;106;20;29;869;0.841;0.785;0.812
Logistic;Random[0.4];Mobile Game;115;24;20;865;0.827;0.852;0.839
Logistic;Random[0.4];Mobile Game;108;22;27;867;0.831;0.800;0.815
Logistic;Random[0.4];Mobile Game;113;29;22;860;0.796;0.837;0.816
SVM_Puk[1.0, 0.1];Random[0.4];Mobile Game;43;0;92;889;1.000;0.319;0.483
