CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
NaiveBayesUpdateable;Random[0.8];SAL;0;0;12;1012;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.8];SAL;0;0;12;1012;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.8];SAL;0;0;12;1012;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.8];SAL;0;0;12;1012;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.8];SAL;0;0;12;1012;NaN;0.000;NaN
IBk;Random[0.8];SAL;9;0;3;1012;1.000;0.750;0.857
IBk;Random[0.8];SAL;9;0;3;1012;1.000;0.750;0.857
IBk;Random[0.8];SAL;11;0;1;1012;1.000;0.917;0.957
IBk;Random[0.8];SAL;10;0;2;1012;1.000;0.833;0.909
IBk;Random[0.8];SAL;12;0;0;1012;1.000;1.000;1.000
JRip;Random[0.8];SAL;4;4;8;1008;0.500;0.333;0.400
JRip;Random[0.8];SAL;0;0;12;1012;NaN;0.000;NaN
JRip;Random[0.8];SAL;0;0;12;1012;NaN;0.000;NaN
JRip;Random[0.8];SAL;0;0;12;1012;NaN;0.000;NaN
JRip;Random[0.8];SAL;6;6;6;1006;0.500;0.500;0.500
PART;Random[0.8];SAL;8;4;4;1008;0.667;0.667;0.667
PART;Random[0.8];SAL;4;2;8;1010;0.667;0.333;0.444
PART;Random[0.8];SAL;5;3;7;1009;0.625;0.417;0.500
PART;Random[0.8];SAL;8;0;4;1012;1.000;0.667;0.800
PART;Random[0.8];SAL;8;0;4;1012;1.000;0.667;0.800
NaiveBayesUpdateable;Random[0.8];Mobile Game;75;5;60;884;0.938;0.556;0.698
NaiveBayesUpdateable;Random[0.8];Mobile Game;74;3;61;886;0.961;0.548;0.698
NaiveBayesUpdateable;Random[0.8];Mobile Game;74;8;61;881;0.902;0.548;0.682
NaiveBayesUpdateable;Random[0.8];Mobile Game;74;4;61;885;0.949;0.548;0.695
NaiveBayesUpdateable;Random[0.8];Mobile Game;75;5;60;884;0.938;0.556;0.698
IBk;Random[0.8];Mobile Game;135;0;0;889;1.000;1.000;1.000
IBk;Random[0.8];Mobile Game;133;0;2;889;1.000;0.985;0.993
IBk;Random[0.8];Mobile Game;134;0;1;889;1.000;0.993;0.996
IBk;Random[0.8];Mobile Game;135;1;0;888;0.993;1.000;0.996
IBk;Random[0.8];Mobile Game;135;0;0;889;1.000;1.000;1.000
JRip;Random[0.8];Mobile Game;135;9;0;880;0.938;1.000;0.968
JRip;Random[0.8];Mobile Game;135;9;0;880;0.938;1.000;0.968
JRip;Random[0.8];Mobile Game;135;9;0;880;0.938;1.000;0.968
JRip;Random[0.8];Mobile Game;135;9;0;880;0.938;1.000;0.968
JRip;Random[0.8];Mobile Game;135;9;0;880;0.938;1.000;0.968
PART;Random[0.8];Mobile Game;135;0;0;889;1.000;1.000;1.000
PART;Random[0.8];Mobile Game;135;0;0;889;1.000;1.000;1.000
PART;Random[0.8];Mobile Game;132;0;3;889;1.000;0.978;0.989
PART;Random[0.8];Mobile Game;135;0;0;889;1.000;1.000;1.000
PART;Random[0.8];Mobile Game;135;0;0;889;1.000;1.000;1.000
NaiveBayesUpdateable;Random[0.8];VODPlayer;0;16;48;960;0.000;0.000;NaN
NaiveBayesUpdateable;Random[0.8];VODPlayer;0;12;48;964;0.000;0.000;NaN
NaiveBayesUpdateable;Random[0.8];VODPlayer;0;6;48;970;0.000;0.000;NaN
NaiveBayesUpdateable;Random[0.8];VODPlayer;0;13;48;963;0.000;0.000;NaN
NaiveBayesUpdateable;Random[0.8];VODPlayer;0;4;48;972;0.000;0.000;NaN
IBk;Random[0.8];VODPlayer;39;0;9;976;1.000;0.813;0.897
IBk;Random[0.8];VODPlayer;40;0;8;976;1.000;0.833;0.909
IBk;Random[0.8];VODPlayer;37;0;11;976;1.000;0.771;0.871
IBk;Random[0.8];VODPlayer;39;0;9;976;1.000;0.813;0.897
IBk;Random[0.8];VODPlayer;38;0;10;976;1.000;0.792;0.884
JRip;Random[0.8];VODPlayer;48;32;0;944;0.600;1.000;0.750
JRip;Random[0.8];VODPlayer;48;32;0;944;0.600;1.000;0.750
JRip;Random[0.8];VODPlayer;48;0;0;976;1.000;1.000;1.000
JRip;Random[0.8];VODPlayer;48;32;0;944;0.600;1.000;0.750
JRip;Random[0.8];VODPlayer;48;0;0;976;1.000;1.000;1.000
PART;Random[0.8];VODPlayer;44;16;4;960;0.733;0.917;0.815
PART;Random[0.8];VODPlayer;48;0;0;976;1.000;1.000;1.000
PART;Random[0.8];VODPlayer;48;0;0;976;1.000;1.000;1.000
PART;Random[0.8];VODPlayer;48;0;0;976;1.000;1.000;1.000
PART;Random[0.8];VODPlayer;32;4;16;972;0.889;0.667;0.762
NaiveBayesUpdateable;Random[0.8];CIMS PL;0;0;1;1023;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.8];CIMS PL;0;0;1;1023;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.8];CIMS PL;0;0;1;1023;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.8];CIMS PL;0;0;1;1023;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.8];CIMS PL;0;0;1;1023;NaN;0.000;NaN
IBk;Random[0.8];CIMS PL;0;0;1;1023;NaN;0.000;NaN
IBk;Random[0.8];CIMS PL;1;0;0;1023;1.000;1.000;1.000
IBk;Random[0.8];CIMS PL;0;0;1;1023;NaN;0.000;NaN
IBk;Random[0.8];CIMS PL;1;0;0;1023;1.000;1.000;1.000
IBk;Random[0.8];CIMS PL;1;0;0;1023;1.000;1.000;1.000
JRip;Random[0.8];CIMS PL;0;0;1;1023;NaN;0.000;NaN
JRip;Random[0.8];CIMS PL;0;0;1;1023;NaN;0.000;NaN
JRip;Random[0.8];CIMS PL;0;0;1;1023;NaN;0.000;NaN
JRip;Random[0.8];CIMS PL;0;0;1;1023;NaN;0.000;NaN
JRip;Random[0.8];CIMS PL;0;0;1;1023;NaN;0.000;NaN
PART;Random[0.8];CIMS PL;0;0;1;1023;NaN;0.000;NaN
PART;Random[0.8];CIMS PL;0;0;1;1023;NaN;0.000;NaN
PART;Random[0.8];CIMS PL;0;0;1;1023;NaN;0.000;NaN
PART;Random[0.8];CIMS PL;0;0;1;1023;NaN;0.000;NaN
PART;Random[0.8];CIMS PL;0;0;1;1023;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.8];AvionFEatures;0;0;12;1012;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.8];AvionFEatures;0;0;12;1012;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.8];AvionFEatures;0;0;12;1012;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.8];AvionFEatures;0;0;12;1012;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.8];AvionFEatures;0;0;12;1012;NaN;0.000;NaN
IBk;Random[0.8];AvionFEatures;11;0;1;1012;1.000;0.917;0.957
IBk;Random[0.8];AvionFEatures;9;0;3;1012;1.000;0.750;0.857
IBk;Random[0.8];AvionFEatures;8;0;4;1012;1.000;0.667;0.800
IBk;Random[0.8];AvionFEatures;8;0;4;1012;1.000;0.667;0.800
IBk;Random[0.8];AvionFEatures;8;0;4;1012;1.000;0.667;0.800
JRip;Random[0.8];AvionFEatures;6;2;6;1010;0.750;0.500;0.600
JRip;Random[0.8];AvionFEatures;11;7;1;1005;0.611;0.917;0.733
JRip;Random[0.8];AvionFEatures;12;8;0;1004;0.600;1.000;0.750
JRip;Random[0.8];AvionFEatures;12;8;0;1004;0.600;1.000;0.750
JRip;Random[0.8];AvionFEatures;6;2;6;1010;0.750;0.500;0.600
PART;Random[0.8];AvionFEatures;9;3;3;1009;0.750;0.750;0.750
PART;Random[0.8];AvionFEatures;12;0;0;1012;1.000;1.000;1.000
PART;Random[0.8];AvionFEatures;11;3;1;1009;0.786;0.917;0.846
PART;Random[0.8];AvionFEatures;12;6;0;1006;0.667;1.000;0.800
PART;Random[0.8];AvionFEatures;12;4;0;1008;0.750;1.000;0.857
NaiveBayesUpdateable;Random[0.8];Phone sple;0;0;27;997;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.8];Phone sple;0;0;27;997;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.8];Phone sple;0;0;27;997;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.8];Phone sple;0;0;27;997;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.8];Phone sple;0;0;27;997;NaN;0.000;NaN
IBk;Random[0.8];Phone sple;25;0;2;997;1.000;0.926;0.962
IBk;Random[0.8];Phone sple;24;0;3;997;1.000;0.889;0.941
IBk;Random[0.8];Phone sple;18;0;9;997;1.000;0.667;0.800
IBk;Random[0.8];Phone sple;20;0;7;997;1.000;0.741;0.851
IBk;Random[0.8];Phone sple;22;0;5;997;1.000;0.815;0.898
JRip;Random[0.8];Phone sple;21;3;6;994;0.875;0.778;0.824
JRip;Random[0.8];Phone sple;25;3;2;994;0.893;0.926;0.909
JRip;Random[0.8];Phone sple;23;5;4;992;0.821;0.852;0.836
JRip;Random[0.8];Phone sple;27;5;0;992;0.844;1.000;0.915
JRip;Random[0.8];Phone sple;21;3;6;994;0.875;0.778;0.824
PART;Random[0.8];Phone sple;25;15;2;982;0.625;0.926;0.746
PART;Random[0.8];Phone sple;15;3;12;994;0.833;0.556;0.667
PART;Random[0.8];Phone sple;25;3;2;994;0.893;0.926;0.909
PART;Random[0.8];Phone sple;27;3;0;994;0.900;1.000;0.947
PART;Random[0.8];Phone sple;14;2;13;995;0.875;0.519;0.651
NaiveBayesUpdateable;Random[0.8];Phone;12;1;34;977;0.923;0.261;0.407
NaiveBayesUpdateable;Random[0.8];Phone;14;0;32;978;1.000;0.304;0.467
NaiveBayesUpdateable;Random[0.8];Phone;11;0;35;978;1.000;0.239;0.386
NaiveBayesUpdateable;Random[0.8];Phone;12;0;34;978;1.000;0.261;0.414
NaiveBayesUpdateable;Random[0.8];Phone;12;0;34;978;1.000;0.261;0.414
IBk;Random[0.8];Phone;44;0;2;978;1.000;0.957;0.978
IBk;Random[0.8];Phone;46;0;0;978;1.000;1.000;1.000
IBk;Random[0.8];Phone;41;0;5;978;1.000;0.891;0.943
IBk;Random[0.8];Phone;42;0;4;978;1.000;0.913;0.955
IBk;Random[0.8];Phone;37;0;9;978;1.000;0.804;0.892
JRip;Random[0.8];Phone;42;8;4;970;0.840;0.913;0.875
JRip;Random[0.8];Phone;46;2;0;976;0.958;1.000;0.979
JRip;Random[0.8];Phone;42;0;4;978;1.000;0.913;0.955
JRip;Random[0.8];Phone;44;12;2;966;0.786;0.957;0.863
JRip;Random[0.8];Phone;40;2;6;976;0.952;0.870;0.909
PART;Random[0.8];Phone;44;0;2;978;1.000;0.957;0.978
PART;Random[0.8];Phone;46;2;0;976;0.958;1.000;0.979
PART;Random[0.8];Phone;46;0;0;978;1.000;1.000;1.000
