CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SVM_RBF[5.0];0.813;0.106;0.182;0.023;150;1.000;0.130;0.223;0.026;122
SVM_Puk[1.0, 0.1];0.827;0.091;0.161;0.023;150;1.000;0.111;0.195;0.026;124
Logistic;0.347;0.456;0.371;0.023;150;0.400;0.526;0.428;0.025;130


VALIDITY RATIO;(F)
min;0.000977
avg;0.022526
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.662;0.218;0.238;0.023;450;0.793;0.261;0.285;0.026;376

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;0.976;0.386;0.429;0.016;15;0.976;0.386;0.429;0.016;15
CCCMS;0.965;0.367;0.413;0.059;15;0.965;0.367;0.413;0.059;15
WB2;0.881;0.210;0.291;0.049;15;0.881;0.210;0.291;0.049;15
VOD feature model;0.789;0.238;0.283;0.016;15;0.846;0.254;0.303;0.016;14
Phone sple;0.544;0.202;0.204;0.026;15;0.680;0.253;0.255;0.026;12
Dummy Car;0.432;0.119;0.143;0.002;15;0.648;0.178;0.214;0.002;10
Asghar;0.768;0.210;0.233;0.016;15;0.768;0.210;0.233;0.016;15
Adams Car;0.738;0.205;0.232;0.007;15;0.738;0.205;0.232;0.007;15
UPL;0.470;0.181;0.193;0.009;15;0.704;0.272;0.290;0.009;10
SmartHome_vConejero_r1;0.139;0.133;0.099;0.001;15;0.693;0.667;0.494;0.001;3
Test;0.484;0.124;0.174;0.003;15;0.806;0.206;0.290;0.003;9
Phone;0.835;0.294;0.300;0.045;15;0.835;0.294;0.300;0.045;15
mon model;0.637;0.197;0.241;0.006;15;0.683;0.211;0.258;0.006;14
ordem;0.755;0.160;0.195;0.027;15;0.755;0.160;0.195;0.027;15
Text Editor;0.577;0.145;0.170;0.003;15;0.721;0.182;0.213;0.003;12
IntelligentTutoringSystem;0.879;0.284;0.343;0.021;15;0.879;0.284;0.343;0.021;15
ETRobocon;0.973;0.391;0.434;0.059;15;0.973;0.391;0.434;0.059;15
test_fm;0.603;0.250;0.239;0.002;15;0.753;0.313;0.299;0.002;12
AvionFEatures;0.664;0.200;0.195;0.012;15;0.766;0.231;0.225;0.012;13
CIMS PL;0.000;0.000;0.000;0.001;15;0.000;0.000;0.000;0.000;0
VODPlayer;0.798;0.268;0.282;0.047;15;0.798;0.268;0.282;0.047;15
desordem;0.791;0.185;0.232;0.027;15;0.791;0.185;0.232;0.027;15
E-portal;0.714;0.221;0.266;0.008;15;0.765;0.237;0.285;0.008;14
carpl;0.031;0.200;0.053;0.002;15;0.157;1.000;0.265;0.002;3
Ökonomische Merkmale;0.830;0.325;0.332;0.023;15;0.830;0.325;0.332;0.023;15
MyFM;0.712;0.158;0.193;0.019;15;0.763;0.169;0.206;0.019;14
Eshop-ufrj;0.769;0.174;0.219;0.012;15;0.769;0.174;0.219;0.012;15
MyFeatureModel;0.732;0.168;0.213;0.017;15;0.732;0.168;0.213;0.017;15
Mobile Game;0.927;0.320;0.383;0.132;15;0.927;0.320;0.383;0.132;15
SAL;0.456;0.217;0.160;0.012;15;0.622;0.295;0.219;0.012;11
