CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;1.000;0.825;0.899;0.014;605;1.000;0.825;0.899;0.014;605
SVM_Poly[3,2.0,0.5];0.970;0.965;0.963;0.014;605;0.970;0.965;0.963;0.014;605
PART;0.806;0.729;0.749;0.014;605;0.904;0.818;0.841;0.016;539
REPTree;0.503;0.441;0.455;0.014;605;0.864;0.757;0.782;0.021;352
RandomForest;0.994;0.893;0.936;0.014;605;0.994;0.893;0.936;0.014;605
RandomCommittee;0.953;0.901;0.921;0.014;605;0.971;0.918;0.938;0.015;594
JRip;0.666;0.655;0.647;0.014;605;0.852;0.838;0.828;0.017;473
J48;0.402;0.348;0.366;0.014;605;0.961;0.831;0.875;0.026;253


VALIDITY RATIO;(F)
min;0.000488
avg;0.014471
max;0.058594

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.8];0.787;0.720;0.742;0.014;4840;0.946;0.865;0.892;0.016;4026

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Loja Virtual;0.947;0.958;0.950;0.027;88;0.947;0.958;0.950;0.027;88
Matrix chain multiplication;0.555;0.408;0.453;0.007;88;0.888;0.653;0.724;0.007;55
SmartHome- Simplified Sample;0.875;0.788;0.825;0.005;88;1.000;0.900;0.943;0.005;77
E-shop;0.860;0.802;0.828;0.014;88;0.983;0.916;0.946;0.014;77
UPL;0.933;0.875;0.898;0.009;88;0.933;0.875;0.898;0.009;88
SmartHome_vConejero_r1;0.500;0.375;0.417;0.001;88;1.000;0.750;0.833;0.001;44
Weather Station;0.906;0.798;0.837;0.021;88;0.906;0.798;0.837;0.021;88
27-5-207 test;0.975;0.889;0.925;0.021;88;0.975;0.889;0.925;0.021;88
Test;0.667;0.464;0.532;0.003;88;0.889;0.619;0.709;0.003;66
Xor Example;0.985;0.909;0.942;0.020;88;0.985;0.909;0.942;0.020;88
Implementacion;0.441;0.393;0.413;0.003;88;0.883;0.786;0.825;0.003;44
Xor Example 2;1.000;0.986;0.993;0.035;88;1.000;0.986;0.993;0.035;88
ordem;0.927;0.848;0.875;0.027;88;0.927;0.848;0.875;0.027;88
Observatorio;0.623;0.547;0.572;0.004;88;0.831;0.729;0.763;0.004;66
XOR NEW;1.000;0.983;0.991;0.043;88;1.000;0.983;0.991;0.043;88
SimpleModel;0.666;0.557;0.596;0.012;88;0.887;0.743;0.794;0.012;66
Ubuntu;0.573;0.479;0.508;0.006;88;0.917;0.767;0.812;0.006;55
mo;0.993;0.981;0.986;0.029;88;0.993;0.981;0.986;0.029;88
JDFM;0.704;0.563;0.619;0.010;88;0.939;0.750;0.826;0.010;66
NovoSiga;0.920;0.888;0.886;0.010;88;0.920;0.888;0.886;0.010;88
ubuntu;0.669;0.542;0.583;0.009;88;0.893;0.722;0.777;0.009;66
Rotation1;0.858;0.775;0.809;0.005;88;0.981;0.886;0.925;0.005;77
Imolementacion II;0.455;0.375;0.399;0.001;88;0.909;0.750;0.798;0.001;44
Cellphone;0.577;0.473;0.510;0.007;88;0.923;0.757;0.816;0.007;55
Mobile Media v3;0.568;0.563;0.545;0.001;88;0.909;0.900;0.873;0.001;55
Jogo;0.750;0.688;0.708;0.002;88;1.000;0.917;0.944;0.002;66
desordem;0.954;0.877;0.897;0.027;88;0.954;0.877;0.897;0.027;88
Basic Car;0.935;0.961;0.938;0.008;88;0.935;0.961;0.938;0.008;88
1;0.851;0.848;0.848;0.007;88;0.972;0.969;0.969;0.007;77
Sylvain Example;0.683;0.600;0.634;0.005;88;0.911;0.800;0.846;0.005;66
Car;0.696;0.563;0.619;0.006;88;0.928;0.750;0.825;0.006;66
HandlingSystem;0.375;0.375;0.375;0.000;88;1.000;1.000;1.000;0.000;33
Assistente de Compras;0.750;0.635;0.678;0.012;88;1.000;0.847;0.904;0.012;66
MyFeatureModel;0.941;0.864;0.899;0.017;88;0.941;0.864;0.899;0.017;88
ROOT;1.000;0.999;0.999;0.047;88;1.000;0.999;0.999;0.047;88
SPL_e_commerce;0.896;0.817;0.850;0.027;88;0.896;0.817;0.850;0.027;88
Website;1.000;1.000;1.000;0.031;88;1.000;1.000;1.000;0.031;88
VOD feature model;1.000;1.000;1.000;0.016;88;1.000;1.000;1.000;0.016;88
Mauricio Alférez;0.862;0.800;0.827;0.005;88;0.985;0.914;0.945;0.005;77
Asghar;0.922;0.871;0.889;0.016;88;0.922;0.871;0.889;0.016;88
Analisis;0.548;0.479;0.505;0.003;88;0.877;0.767;0.809;0.003;55
Autosoft;0.972;0.901;0.932;0.055;88;0.972;0.901;0.932;0.055;88
PC model;0.825;0.694;0.737;0.009;88;0.943;0.794;0.842;0.009;77
ESCA Embeeded System;0.538;0.350;0.412;0.005;88;0.860;0.560;0.660;0.005;55
Match de foot;1.000;0.984;0.992;0.008;88;1.000;0.984;0.992;0.008;88
CarExample;0.434;0.458;0.435;0.001;88;0.867;0.917;0.870;0.001;44
ETRobocon;0.994;0.991;0.992;0.059;88;0.994;0.991;0.992;0.059;88
asdsfa ewtwwe;0.714;0.698;0.697;0.006;88;0.952;0.931;0.929;0.006;66
ZMUConcernExample;0.778;0.750;0.757;0.004;88;0.889;0.857;0.865;0.004;77
collapse_view_example;0.740;0.617;0.670;0.015;88;0.987;0.823;0.894;0.015;66
E-portal;0.796;0.805;0.793;0.008;88;0.910;0.920;0.906;0.008;77
r;0.951;0.719;0.775;0.041;88;0.951;0.719;0.775;0.041;88
poker spl;0.757;0.696;0.716;0.010;88;0.865;0.796;0.818;0.010;77
erewr;0.703;0.677;0.688;0.012;88;0.937;0.903;0.917;0.012;66
Webshop_SPLE2014_Chalmers;0.726;0.641;0.666;0.004;88;0.968;0.854;0.888;0.004;66
