CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
PART;0.527;0.435;0.461;0.007;396;0.998;0.823;0.874;0.008;209
JRip;0.609;0.511;0.539;0.007;396;0.996;0.836;0.882;0.010;242
Logistic;0.602;0.387;0.433;0.007;396;0.986;0.632;0.708;0.008;242


VALIDITY RATIO;(F)
min;0.000244
avg;0.006877
max;0.042969

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.579;0.444;0.478;0.007;1188;0.993;0.761;0.819;0.009;693

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Phone sple;0.999;0.716;0.752;0.026;33;0.999;0.716;0.752;0.026;33
Final model;0.994;0.485;0.588;0.003;33;0.994;0.485;0.588;0.003;33
FM with optional XOR;0.991;0.825;0.884;0.005;33;0.991;0.825;0.884;0.005;33
SmartHome_vConejero_r1;1.000;1.000;1.000;0.001;33;1.000;1.000;1.000;0.001;33
27-5-207 test;0.650;0.455;0.507;0.021;33;0.975;0.682;0.761;0.021;22
LXEP;0.000;0.000;0.000;0.002;33;0.000;0.000;0.000;0.000;0
Test;0.000;0.000;0.000;0.003;33;0.000;0.000;0.000;0.000;0
mon model;0.333;0.042;0.074;0.006;33;1.000;0.125;0.222;0.006;11
Xor Example;0.333;0.333;0.333;0.020;33;1.000;1.000;1.000;0.020;11
Implementacion;0.000;0.000;0.000;0.003;33;0.000;0.000;0.000;0.000;0
Xor Example 2;1.000;0.778;0.833;0.035;33;1.000;0.778;0.833;0.035;33
Text Editor;1.000;0.485;0.598;0.003;33;1.000;0.485;0.598;0.003;33
ID;0.333;0.333;0.333;0.000;33;1.000;1.000;1.000;0.000;11
Observatorio;0.000;0.000;0.000;0.004;33;0.000;0.000;0.000;0.000;0
CarExample;0.000;0.000;0.000;0.001;33;0.000;0.000;0.000;0.000;0
XOR NEW;0.992;0.879;0.923;0.043;33;0.992;0.879;0.923;0.043;33
Eval_board;0.000;0.000;0.000;0.002;33;0.000;0.000;0.000;0.000;0
Telecommunication_System;0.333;0.056;0.095;0.004;33;1.000;0.167;0.286;0.004;11
Disenio;0.333;0.167;0.222;0.004;33;1.000;0.500;0.667;0.004;11
CIMS PL;0.333;0.333;0.333;0.001;33;1.000;1.000;1.000;0.001;11
rotation;0.333;0.111;0.167;0.001;33;1.000;0.333;0.500;0.001;11
Rotation1;1.000;0.867;0.917;0.005;33;1.000;0.867;0.917;0.005;33
ZMUConcernExample;0.989;0.875;0.928;0.004;33;0.989;0.875;0.928;0.004;33
collapse_view_example;0.324;0.269;0.293;0.015;33;0.971;0.806;0.880;0.015;11
FeatureModelName;0.318;0.167;0.217;0.002;33;0.955;0.500;0.652;0.002;11
TW SPL Hard Choices;1.000;1.000;1.000;0.001;33;1.000;1.000;1.000;0.001;33
Mobile Media v3;1.000;1.000;1.000;0.001;33;1.000;1.000;1.000;0.001;33
Jogo;1.000;1.000;1.000;0.000;33;1.000;1.000;1.000;0.000;33
drupal sawsen;1.000;1.000;1.000;0.008;33;1.000;1.000;1.000;0.008;33
Basic Car;0.962;0.979;0.969;0.008;33;0.962;0.979;0.969;0.008;33
Sylvain Example;0.983;0.508;0.627;0.004;66;0.983;0.508;0.627;0.004;66
HandlingSystem;0.333;0.333;0.333;0.000;33;1.000;1.000;1.000;0.000;11
Modelo;0.333;0.167;0.222;0.004;33;1.000;0.500;0.667;0.004;11
Pruebas;0.333;0.095;0.148;0.002;33;1.000;0.286;0.444;0.002;11
E-commerce system1;0.333;0.222;0.267;0.001;33;1.000;0.667;0.800;0.001;11
