CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LWL;0.250;0.214;0.231;0.011;44;1.000;0.856;0.922;0.039;11
SVM_RBF[5.0];0.467;0.258;0.265;0.011;44;0.761;0.420;0.432;0.017;27
IBk;1.000;1.000;1.000;0.011;44;1.000;1.000;1.000;0.011;44
KStar;0.250;0.214;0.231;0.011;44;1.000;0.856;0.922;0.039;11
SVM_Puk[1.0, 0.1];0.750;0.750;0.750;0.011;44;1.000;1.000;1.000;0.014;33


VALIDITY RATIO;(F)
min;0.000122
avg;0.010620
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.543;0.487;0.495;0.011;220;0.949;0.851;0.865;0.018;126

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.600;0.600;0.600;0.002;55;1.000;1.000;1.000;0.002;33
CFDP Library;0.974;0.749;0.781;0.039;55;0.974;0.749;0.781;0.039;55
FM1;0.200;0.200;0.200;0.000;55;0.917;0.917;0.917;0.000;12
KIModel;0.400;0.400;0.400;0.001;55;0.846;0.846;0.846;0.001;26
