CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.429;0.350;0.372;0.009;253;0.986;0.805;0.855;0.017;110
HoeffdingTree;0.043;0.005;0.009;0.009;253;0.846;0.094;0.169;0.036;13
SVM_Poly[3,2.0,0.5];0.379;0.213;0.227;0.009;253;0.750;0.422;0.448;0.007;128
REPTree;0.431;0.345;0.371;0.009;253;0.992;0.793;0.854;0.017;110
RandomForest;1.000;1.000;1.000;0.009;253;1.000;1.000;1.000;0.009;253
StochasticGradientDescend;0.000;0.000;0.000;0.009;253;0.000;0.000;0.000;0.000;0
RandomCommittee;0.820;0.699;0.715;0.009;253;0.993;0.846;0.866;0.011;209
NaiveBayesUpdateable;0.087;0.017;0.027;0.009;253;1.000;0.192;0.314;0.039;22
MultilayerPerceptron[a];0.913;0.816;0.857;0.009;253;1.000;0.894;0.938;0.010;231
J48;0.216;0.197;0.204;0.009;253;0.992;0.905;0.938;0.026;55


VALIDITY RATIO;(F)
min;0.000488
avg;0.009447
max;0.042969

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.432;0.364;0.378;0.009;2530;0.966;0.815;0.846;0.013;1131

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Disenio;0.300;0.275;0.286;0.004;110;0.943;0.864;0.898;0.004;35
CIMS PL;0.277;0.300;0.285;0.001;110;0.924;1.000;0.949;0.001;33
Rotation1;0.500;0.460;0.478;0.005;110;0.932;0.858;0.891;0.005;59
ZMUConcernExample;0.595;0.563;0.578;0.004;110;0.992;0.938;0.963;0.004;66
collapse_view_example;0.400;0.216;0.238;0.015;110;0.978;0.528;0.582;0.015;45
Phone sple;0.693;0.559;0.583;0.026;110;0.990;0.799;0.833;0.026;77
Mobile Media v3;0.364;0.350;0.355;0.001;110;0.909;0.875;0.886;0.001;44
drupal sawsen;0.600;0.600;0.600;0.008;110;1.000;1.000;1.000;0.008;66
Basic Car;0.700;0.606;0.612;0.008;110;1.000;0.866;0.874;0.008;77
SmartHome_vConejero_r1;0.300;0.300;0.300;0.001;110;0.892;0.892;0.892;0.001;37
Sylvain Example;0.495;0.380;0.412;0.005;110;0.989;0.760;0.824;0.005;55
27-5-207 test;0.477;0.330;0.337;0.021;110;0.955;0.659;0.674;0.021;55
LXEP;0.264;0.250;0.255;0.002;110;0.879;0.833;0.848;0.002;33
Test;0.300;0.200;0.217;0.003;110;1.000;0.667;0.724;0.003;33
HandlingSystem;0.200;0.200;0.200;0.000;110;0.880;0.880;0.880;0.000;25
Modelo;0.291;0.225;0.239;0.004;110;0.970;0.750;0.796;0.004;33
Xor Example;0.600;0.480;0.525;0.020;110;1.000;0.800;0.875;0.020;66
Implementacion;0.300;0.214;0.245;0.003;110;1.000;0.714;0.818;0.003;33
Xor Example 2;0.800;0.600;0.628;0.035;110;1.000;0.750;0.784;0.035;88
Observatorio;0.200;0.200;0.200;0.004;110;0.846;0.846;0.846;0.004;26
CarExample;0.300;0.200;0.230;0.001;110;1.000;0.667;0.767;0.001;33
XOR NEW;0.700;0.618;0.638;0.043;110;0.975;0.861;0.888;0.043;79
Eval_board;0.277;0.250;0.259;0.002;110;0.924;0.833;0.864;0.002;33
